timestamp,direction,entry_price,horizon,mfe,mae,ratio,favorable,symbol,threshold
2025-06-07 12:40:00,bullish,152.39,30,0.019686331124090253,-0.6430868167202506,0.03061224489796066,False,SOL,0.1
2025-06-07 12:40:00,bullish,152.39,50,0.019686331124090253,-1.2599251919417205,0.01562500000000069,False,SOL,0.1
2025-06-07 12:40:00,bullish,152.39,100,0.019686331124090253,-1.469912723932004,0.013392857142857765,False,SOL,0.1
2025-06-07 12:45:00,bullish,152.21,10,0.1379672820445303,-0.4993101635897899,0.2763157894736503,False,SOL,0.1
2025-06-07 12:45:00,bullish,152.21,20,0.1379672820445303,-0.5255896458839835,0.26249999999997076,False,SOL,0.1
2025-06-07 12:45:00,bullish,152.21,30,0.1379672820445303,-0.6964062807962698,0.19811320754715012,False,SOL,0.1
2025-06-07 12:45:00,bullish,152.21,50,0.1379672820445303,-1.1431574797976538,0.12068965517240143,False,SOL,0.1
2025-06-07 12:45:00,bullish,152.21,100,0.1379672820445303,-1.3533933381512397,0.10194174757280551,False,SOL,0.1
2025-06-07 21:35:00,bullish,151.33,10,0.0726888257450507,-0.29736337804798585,0.2444444444444024,False,SOL,0.1
2025-06-07 21:35:00,bullish,151.33,20,0.10572920108372205,-0.5749025308927539,0.1839080459770066,False,SOL,0.1
2025-06-07 21:35:00,bullish,151.33,30,0.10572920108372205,-1.0374677856340588,0.10191082802547415,False,SOL,0.1
2025-06-07 21:35:00,bullish,151.33,50,0.10572920108372205,-1.4405603647657481,0.07339449541284225,False,SOL,0.1
2025-06-07 21:35:00,bullish,151.33,100,0.10572920108372205,-1.4405603647657481,0.07339449541284225,False,SOL,0.1
2025-06-08 04:15:00,bearish,149.79,10,0.3605047065892386,-0.18025235329460032,0.4999999999999473,False,SOL,0.1
2025-06-08 04:15:00,bearish,149.79,20,0.4139128112691131,-0.18025235329460032,0.4354838709677094,False,SOL,0.1
2025-06-08 04:15:00,bearish,149.79,30,0.4806729421189658,-0.18025235329460032,0.37499999999997535,False,SOL,0.1
2025-06-08 04:15:00,bearish,149.79,50,0.4806729421189658,-0.44061686360905045,0.9166666666666635,False,SOL,0.1
2025-06-08 04:15:00,bearish,149.79,100,0.4806729421189658,-1.2751184992322564,2.6527777777777777,True,SOL,0.1
2025-06-12 09:40:00,bullish,159.79,10,0.05006571124601822,-0.8448588772764217,0.059259259259268775,False,SOL,0.1
2025-06-12 09:40:00,bullish,159.79,20,0.05006571124601822,-1.00757243882595,0.04968944099379704,False,SOL,0.1
2025-06-12 09:40:00,bullish,159.79,30,0.05006571124601822,-1.54577883472057,0.032388663967616416,False,SOL,0.1
2025-06-12 09:40:00,bullish,159.79,50,0.05006571124601822,-1.5520370486263158,0.03225806451613421,False,SOL,0.1
2025-06-12 09:40:00,bullish,159.79,100,0.5319481819888568,-2.0965016584266816,0.2537313432835808,False,SOL,0.1
2025-06-14 02:40:00,bearish,146.47,10,0.4506042192940511,-0.034136683279860296,0.07575757575759338,False,SOL,0.1
2025-06-14 02:40:00,bearish,146.47,20,0.512050249197788,-0.034136683279860296,0.06666666666668183,False,SOL,0.1
2025-06-14 02:40:00,bearish,146.47,30,0.512050249197788,-0.034136683279860296,0.06666666666668183,False,SOL,0.1
2025-06-14 02:40:00,bearish,146.47,50,0.512050249197788,-0.2730934662388241,0.5333333333333408,False,SOL,0.1
2025-06-14 02:40:00,bearish,146.47,100,0.512050249197788,-1.0514098450194524,2.0533333333333226,True,SOL,0.1
2025-06-14 02:45:00,bearish,146.56,10,0.39574235807859176,-0.07505458515284773,0.1896551724138218,False,SOL,0.1
2025-06-14 02:45:00,bearish,146.56,20,0.4503275109170282,-0.07505458515284773,0.1666666666666882,False,SOL,0.1
2025-06-14 02:45:00,bearish,146.56,30,0.4503275109170282,-0.07505458515284773,0.1666666666666882,False,SOL,0.1
